customer_id,full_name,email,region,signup_date,lifetime_value,segment
CUST-001162,Olga Ivanov,olga.ivanov@example.net,AMER,2021-11-19,2427.16,smb
CUST-001163,Ulrich Falk,ulrich.falk@example.org,EMEA,2022-09-25,2558.01,smb
CUST-001164,Lars Bergmann,lars.bergmann@example.net,APAC,2022-02-22,1853.40,smb
CUST-001165,Piet Moreau,piet.moreau@example.net,AMER,2024-07-25,44349.06,enterprise
CUST-001166,Quinn Falk,quinn.falk@example.org,EMEA,2022-11-16,1190.56,smb
CUST-001167,Wim Schneider,wim.schneider@example.net,AMER,2025-01-26,2148.87,smb
CUST-001168,Olga Ivanov,olga.ivanov@example.net,AMER,2025-01-27,6842.64,midmarket
CUST-001169,Maja Novak,maja.novak@example.org,APAC,2024-06-30,1517.21,smb
CUST-001170,Olga Rossi,olga.rossi@example.org,AMER,2023-08-24,1735.58,smb
CUST-001171,Bruno Petrov,bruno.petrov@example.com,EMEA,2023-04-07,5231.85,midmarket
CUST-001172,Zoran Lindqvist,zoran.lindqvist@example.net,EMEA,2021-09-03,8843.14,midmarket
CUST-001173,Sven Vermeer,sven.vermeer@example.com,EMEA,2021-07-26,2551.66,smb
CUST-001174,Maja Dahl,maja.dahl@example.com,AMER,2022-04-29,5717.38,midmarket
CUST-001175,Elif Toivonen,elif.toivonen@example.com,EMEA,2024-11-15,4773.00,midmarket
CUST-001176,Tessa Schneider,tessa.schneider@example.org,APAC,2023-05-21,4313.59,midmarket
CUST-001177,Nils Kowalski,nils.kowalski@example.net,EMEA,2025-06-28,2688.69,smb
CUST-001178,Wim Eriksen,wim.eriksen@example.org,EMEA,2024-10-30,17227.25,midmarket
CUST-001179,Bruno Halvorsen,bruno.halvorsen@example.org,AMER,2021-03-02,1578.93,smb
CUST-001180,Alina Kowalski,alina.kowalski@example.org,AMER,2023-11-16,19609.11,enterprise
CUST-001181,Bruno Kowalski,bruno.kowalski@example.org,APAC,2024-02-23,79565.23,enterprise
CUST-001182,Rosa Kowalski,rosa.kowalski@example.org,EMEA,2024-01-09,12623.08,enterprise
CUST-001183,Jonas Cordova,jonas.cordova@example.org,AMER,2025-04-05,1306.55,smb
CUST-001184,Olga Vermeer,olga.vermeer@example.net,AMER,2022-05-09,41692.45,enterprise
CUST-001185,Elif Gruber,elif.gruber@example.com,APAC,2023-01-04,24250.42,enterprise
CUST-001186,Nils Ivanov,nils.ivanov@example.org,EMEA,2024-12-11,46702.17,enterprise
CUST-001187,Rosa Halvorsen,rosa.halvorsen@example.org,APAC,2023-07-14,2317.83,smb
CUST-001188,Piet Novak,piet.novak@example.com,APAC,2025-03-12,38365.24,enterprise
CUST-001189,Tessa Schneider,tessa.schneider@example.com,APAC,2021-03-30,976.22,smb
CUST-001190,Kira Kowalski,kira.kowalski@example.com,EMEA,2023-04-14,2229.78,midmarket
CUST-001191,Lars Cordova,lars.cordova@example.com,EMEA,2025-08-23,26056.85,enterprise
CUST-001192,Farid Eriksen,farid.eriksen@example.org,AMER,2025-01-18,10999.86,midmarket
CUST-001193,Elif Schneider,elif.schneider@example.net,EMEA,2022-03-04,17568.46,midmarket
CUST-001194,Ines Cordova,ines.cordova@example.com,EMEA,2025-11-03,379.66,smb
CUST-001195,Ines Gruber,ines.gruber@example.com,EMEA,2025-05-06,5903.45,midmarket
CUST-001196,Vera Cordova,vera.cordova@example.org,EMEA,2022-11-18,14805.53,midmarket
CUST-001197,Maja Falk,maja.falk@example.com,AMER,2021-05-17,601.33,smb
CUST-001198,Ines Bergmann,ines.bergmann@example.net,APAC,2024-11-11,29053.41,enterprise
CUST-001199,Sven Falk,sven.falk@example.org,EMEA,2024-11-29,416.55,smb
CUST-001200,Nils Petrov,nils.petrov@example.com,AMER,2023-03-09,12135.58,enterprise
CUST-001201,Quinn Lindqvist,quinn.lindqvist@example.org,AMER,2021-08-26,26830.57,enterprise
CUST-001202,Greta Cordova,greta.cordova@example.net,APAC,2021-05-22,922.58,smb
CUST-001203,Alina Halvorsen,alina.halvorsen@example.com,AMER,2022-09-14,6326.61,midmarket
CUST-001204,Greta Petrov,greta.petrov@example.net,AMER,2021-02-05,2262.51,smb
CUST-001205,Ines Cordova,ines.cordova@example.com,APAC,2022-01-29,9084.69,midmarket
CUST-001206,Lars Jansen,lars.jansen@example.com,APAC,2022-11-19,2531.25,smb
CUST-001207,Jonas Cordova,jonas.cordova@example.com,AMER,2023-12-20,359.07,smb
CUST-001208,Hugo Olsen,hugo.olsen@example.org,APAC,2022-04-13,994.22,smb
CUST-001209,Alina Jansen,alina.jansen@example.net,APAC,2023-03-14,41966.08,enterprise
CUST-001210,Sven Novak,sven.novak@example.net,AMER,2023-09-08,339.29,smb
CUST-001211,Farid Gruber,farid.gruber@example.net,EMEA,2023-09-27,613.14,smb
CUST-001212,Nils Adler,nils.adler@example.org,APAC,2023-09-19,1333.52,smb
CUST-001213,Maja Bergmann,maja.bergmann@example.net,AMER,2021-05-16,1014.38,smb
CUST-001214,Alina Ivanov,alina.ivanov@example.net,APAC,2025-12-24,37053.19,enterprise
CUST-001215,Nils Olsen,nils.olsen@example.org,EMEA,2025-06-19,985.28,smb
CUST-001216,Jonas Falk,jonas.falk@example.com,AMER,2021-04-19,5440.97,midmarket
CUST-001217,Vera Schneider,vera.schneider@example.com,EMEA,2024-08-25,1020.13,smb
CUST-001218,Elif Bergmann,elif.bergmann@example.net,EMEA,2024-10-29,62076.81,enterprise
CUST-001219,Vera Dahl,vera.dahl@example.com,AMER,2023-05-13,53943.55,enterprise
CUST-001220,Olga Ivanov,olga.ivanov@example.net,EMEA,2024-06-03,11388.36,midmarket
CUST-001221,Farid Halvorsen,farid.halvorsen@example.net,APAC,2022-01-19,2761.27,smb
CUST-001222,Kira Vermeer,kira.vermeer@example.net,EMEA,2022-11-16,15553.38,midmarket
CUST-001223,Carla Petrov,carla.petrov@example.com,APAC,2022-10-29,1525.26,smb
CUST-001224,Rosa Cordova,rosa.cordova@example.org,AMER,2023-12-14,15785.54,midmarket
CUST-001225,Bruno Schneider,bruno.schneider@example.net,EMEA,2021-07-03,79028.46,enterprise
CUST-001226,Jonas Novak,jonas.novak@example.com,EMEA,2021-02-14,28547.88,enterprise
CUST-001227,Piet Halvorsen,piet.halvorsen@example.net,APAC,2022-09-05,6929.74,midmarket
CUST-001228,Carla Moreau,carla.moreau@example.org,APAC,2021-06-11,1492.63,smb
CUST-001229,Zoran Toivonen,zoran.toivonen@example.org,EMEA,2025-05-27,7304.30,midmarket
CUST-001230,Farid Bergmann,farid.bergmann@example.net,AMER,2022-08-16,8894.16,midmarket
CUST-001231,Wim Eriksen,wim.eriksen@example.com,AMER,2025-05-02,17812.39,midmarket
CUST-001232,Maja Vermeer,maja.vermeer@example.com,AMER,2025-06-24,8216.09,midmarket
CUST-001233,Hugo Schneider,hugo.schneider@example.org,APAC,2025-12-07,2833.09,smb
CUST-001234,Wim Schneider,wim.schneider@example.org,EMEA,2021-07-08,816.40,smb
CUST-001235,Alina Rossi,alina.rossi@example.com,AMER,2023-09-22,47579.82,enterprise
CUST-001236,Rosa Cordova,rosa.cordova@example.org,AMER,2024-10-15,17369.14,midmarket
CUST-001237,Elif Kowalski,elif.kowalski@example.com,AMER,2021-02-04,2874.28,midmarket
CUST-001238,Ulrich Gruber,ulrich.gruber@example.org,AMER,2025-05-28,16654.39,midmarket
CUST-001239,Hugo Olsen,hugo.olsen@example.net,AMER,2024-04-14,15486.56,midmarket
CUST-001240,Vera Lindqvist,vera.lindqvist@example.com,APAC,2022-02-19,1679.07,smb
CUST-001241,Wim Ivanov,wim.ivanov@example.org,EMEA,2023-07-22,9347.21,midmarket
CUST-001242,Greta Dahl,greta.dahl@example.org,AMER,2021-07-23,2249.55,smb
CUST-001243,Dmitri Cordova,dmitri.cordova@example.com,EMEA,2025-03-23,22371.90,enterprise
CUST-001244,Dmitri Olsen,dmitri.olsen@example.org,EMEA,2024-02-14,5262.31,midmarket
CUST-001245,Quinn Lindqvist,quinn.lindqvist@example.com,EMEA,2021-06-16,754.98,smb
CUST-001246,Elif Adler,elif.adler@example.org,APAC,2023-03-15,1253.82,smb
CUST-001247,Lars Novak,lars.novak@example.org,APAC,2023-05-16,68189.37,enterprise
CUST-001248,Olga Adler,olga.adler@example.com,EMEA,2024-07-25,15023.28,midmarket
CUST-001249,Nils Lindqvist,nils.lindqvist@example.org,AMER,2021-09-20,77828.76,enterprise
CUST-001250,Zoran Lindqvist,zoran.lindqvist@example.org,APAC,2024-05-17,36863.56,enterprise
CUST-001251,Yara Schneider,yara.schneider@example.net,EMEA,2025-12-15,17297.00,midmarket
CUST-001252,Tessa Cordova,tessa.cordova@example.net,AMER,2022-07-22,30507.81,enterprise
CUST-001253,Olga Rossi,olga.rossi@example.com,APAC,2023-03-11,16892.94,enterprise
CUST-001254,Alina Schneider,alina.schneider@example.net,EMEA,2023-02-04,7180.96,midmarket
CUST-001255,Farid Novak,farid.novak@example.org,APAC,2024-07-18,6155.70,midmarket
CUST-001256,Carla Rossi,carla.rossi@example.com,AMER,2025-04-30,2922.70,smb
CUST-001257,Ines Cordova,ines.cordova@example.net,APAC,2025-02-14,550.99,smb
CUST-001258,Ines Schneider,ines.schneider@example.net,EMEA,2024-01-19,327.16,smb
CUST-001259,Tessa Vermeer,tessa.vermeer@example.com,EMEA,2023-12-11,6597.29,midmarket
CUST-001260,Alina Novak,alina.novak@example.net,AMER,2021-07-10,10972.64,midmarket
CUST-001261,Rosa Eriksen,rosa.eriksen@example.com,APAC,2024-03-14,7816.73,midmarket
CUST-001262,Ines Lindqvist,ines.lindqvist@example.net,APAC,2024-03-10,27452.39,enterprise
CUST-001263,Dmitri Lindqvist,dmitri.lindqvist@example.org,APAC,2024-04-16,2160.43,smb
CUST-001264,Yara Halvorsen,yara.halvorsen@example.com,AMER,2021-05-16,33144.89,enterprise
CUST-001265,Wim Moreau,wim.moreau@example.net,APAC,2022-10-21,72596.24,enterprise
CUST-001266,Greta Vermeer,greta.vermeer@example.net,EMEA,2022-08-01,711.20,smb
CUST-001267,Kira Cordova,kira.cordova@example.org,EMEA,2024-11-17,2937.46,smb
CUST-001268,Farid Olsen,farid.olsen@example.com,APAC,2025-09-27,25534.53,enterprise
CUST-001269,Farid Olsen,farid.olsen@example.net,EMEA,2023-07-01,2571.87,smb
CUST-001270,Yara Jansen,yara.jansen@example.net,APAC,2022-09-05,5212.22,midmarket
CUST-001271,Wim Falk,wim.falk@example.com,AMER,2024-07-20,2352.00,smb
CUST-001272,Zoran Petrov,zoran.petrov@example.com,APAC,2021-02-25,354.75,smb
CUST-001273,Bruno Novak,bruno.novak@example.org,EMEA,2021-03-21,35632.76,enterprise
CUST-001274,Ines Jansen,ines.jansen@example.net,EMEA,2022-10-24,1121.76,smb
CUST-001275,Piet Olsen,piet.olsen@example.com,APAC,2021-06-06,15768.25,midmarket
CUST-001276,Nils Toivonen,nils.toivonen@example.net,AMER,2021-11-09,74932.95,enterprise
CUST-001277,Piet Petrov,piet.petrov@example.net,AMER,2022-07-28,9998.84,midmarket
CUST-001278,Maja Falk,maja.falk@example.org,EMEA,2023-10-27,725.95,smb
CUST-001279,Yara Rossi,yara.rossi@example.com,APAC,2025-08-02,16707.06,midmarket
CUST-001280,Sven Ivanov,sven.ivanov@example.org,EMEA,2023-08-07,8036.39,enterprise
CUST-001281,Yara Toivonen,yara.toivonen@example.com,EMEA,2021-12-10,2640.23,midmarket
CUST-001282,Quinn Falk,quinn.falk@example.org,APAC,2023-01-01,38567.38,enterprise
CUST-001283,Rosa Halvorsen,rosa.halvorsen@example.com,EMEA,2023-09-11,599.28,smb
CUST-001284,Kira Olsen,kira.olsen@example.org,AMER,2021-04-02,46180.56,enterprise
CUST-001285,Carla Falk,carla.falk@example.net,APAC,2021-08-06,2949.73,smb
CUST-001286,Piet Bergmann,piet.bergmann@example.org,APAC,2025-07-31,25496.00,enterprise
CUST-001287,Hugo Toivonen,hugo.toivonen@example.org,APAC,2025-02-04,22868.62,enterprise
CUST-001288,Olga Novak,olga.novak@example.com,EMEA,2025-07-23,620.43,smb
CUST-001289,Jonas Bergmann,jonas.bergmann@example.org,EMEA,2022-08-03,1553.95,smb
CUST-001290,Carla Petrov,carla.petrov@example.net,EMEA,2021-01-25,21270.87,enterprise
CUST-001291,Zoran Cordova,zoran.cordova@example.org,APAC,2021-10-11,6094.04,midmarket
CUST-001292,Ines Jansen,ines.jansen@example.net,EMEA,2023-12-08,16978.60,midmarket
CUST-001293,Dmitri Adler,dmitri.adler@example.net,APAC,2023-11-06,75802.32,enterprise
CUST-001294,Tessa Jansen,tessa.jansen@example.net,APAC,2025-10-30,73363.11,enterprise
CUST-001295,Hugo Bergmann,hugo.bergmann@example.net,EMEA,2021-02-20,7784.16,midmarket
CUST-001296,Farid Adler,farid.adler@example.net,APAC,2022-07-20,2003.30,smb
CUST-001297,Piet Moreau,piet.moreau@example.net,APAC,2025-02-21,2260.83,smb
CUST-001298,Elif Adler,elif.adler@example.org,EMEA,2023-11-21,14353.00,midmarket
CUST-001299,Jonas Ivanov,jonas.ivanov@example.com,AMER,2021-03-27,32461.83,enterprise
CUST-001300,Ines Adler,ines.adler@example.org,AMER,2024-03-04,51948.77,enterprise
CUST-001301,Hugo Falk,hugo.falk@example.net,APAC,2022-12-17,1905.56,smb
CUST-001302,Piet Gruber,piet.gruber@example.org,EMEA,2021-10-27,5768.68,midmarket
CUST-001303,Elif Moreau,elif.moreau@example.net,EMEA,2023-10-12,42600.64,enterprise
CUST-001304,Olga Cordova,olga.cordova@example.org,APAC,2023-04-05,2035.34,smb
CUST-001305,Greta Olsen,greta.olsen@example.net,EMEA,2021-04-17,21706.50,enterprise
CUST-001306,Piet Gruber,piet.gruber@example.net,AMER,2022-01-26,12510.03,midmarket
CUST-001307,Maja Falk,maja.falk@example.net,APAC,2025-10-28,5735.29,midmarket
CUST-001308,Ulrich Jansen,ulrich.jansen@example.org,AMER,2025-10-22,2341.70,smb
CUST-001309,Rosa Falk,rosa.falk@example.com,APAC,2023-03-08,12495.77,midmarket
CUST-001310,Nils Jansen,nils.jansen@example.org,APAC,2024-03-28,1003.54,smb
CUST-001311,Bruno Ivanov,bruno.ivanov@example.org,EMEA,2025-06-19,15735.69,midmarket
CUST-001312,Wim Jansen,wim.jansen@example.net,APAC,2022-06-28,2740.17,smb
CUST-001313,Quinn Moreau,quinn.moreau@example.com,APAC,2021-11-27,71806.29,enterprise
CUST-001314,Lars Adler,lars.adler@example.org,APAC,2024-07-22,2959.00,smb
CUST-001315,Alina Gruber,alina.gruber@example.net,AMER,2025-08-26,59809.98,enterprise
CUST-001316,Piet Ivanov,piet.ivanov@example.net,APAC,2024-04-28,2276.01,smb
CUST-001317,Wim Lindqvist,wim.lindqvist@example.com,APAC,2023-07-23,12105.38,midmarket
CUST-001318,Farid Olsen,farid.olsen@example.org,APAC,2025-04-14,2502.11,smb
CUST-001319,Jonas Bergmann,jonas.bergmann@example.org,AMER,2025-09-30,61589.74,enterprise
CUST-001320,Nils Falk,nils.falk@example.org,AMER,2022-05-28,452.21,smb
CUST-001321,Alina Eriksen,alina.eriksen@example.org,APAC,2024-04-08,23963.39,enterprise
CUST-001322,Nils Falk,nils.falk@example.net,AMER,2025-04-11,15169.27,midmarket
CUST-001323,Dmitri Cordova,dmitri.cordova@example.org,AMER,2023-02-11,13508.48,midmarket
CUST-001324,Olga Vermeer,olga.vermeer@example.org,AMER,2024-08-26,10921.70,midmarket
CUST-001325,Sven Eriksen,sven.eriksen@example.com,EMEA,2021-01-29,68436.61,enterprise
CUST-001326,Vera Bergmann,vera.bergmann@example.org,APAC,2025-07-18,17939.53,midmarket
CUST-001327,Sven Gruber,sven.gruber@example.org,AMER,2022-11-15,10715.38,midmarket
CUST-001328,Piet Vermeer,piet.vermeer@example.org,AMER,2021-07-30,3069.90,midmarket
CUST-001329,Ines Novak,ines.novak@example.net,EMEA,2025-11-08,10002.35,midmarket
CUST-001330,Vera Lindqvist,vera.lindqvist@example.com,AMER,2021-09-14,10661.80,midmarket
CUST-001331,Tessa Bergmann,tessa.bergmann@example.org,EMEA,2022-01-14,16635.32,midmarket
CUST-001332,Zoran Petrov,zoran.petrov@example.net,EMEA,2024-07-23,2113.02,midmarket
CUST-001333,Nils Kowalski,nils.kowalski@example.com,APAC,2022-11-27,16052.17,midmarket
CUST-001334,Bruno Kowalski,bruno.kowalski@example.org,EMEA,2024-11-07,55445.19,enterprise
CUST-001335,Ulrich Kowalski,ulrich.kowalski@example.com,APAC,2022-09-17,15159.00,midmarket
CUST-001336,Maja Dahl,maja.dahl@example.org,AMER,2023-06-10,2323.54,smb
CUST-001337,Elif Jansen,elif.jansen@example.net,AMER,2023-12-09,13800.06,midmarket
CUST-001338,Farid Rossi,farid.rossi@example.com,EMEA,2021-12-23,12497.91,midmarket
CUST-001339,Tessa Jansen,tessa.jansen@example.com,APAC,2024-07-24,57816.20,enterprise
CUST-001340,Vera Novak,vera.novak@example.com,EMEA,2024-01-30,4649.05,midmarket
CUST-001341,Nils Ivanov,nils.ivanov@example.org,EMEA,2022-01-24,2286.58,smb
CUST-001342,Elif Toivonen,elif.toivonen@example.net,APAC,2023-03-21,1063.32,smb
CUST-001343,Yara Jansen,yara.jansen@example.net,APAC,2025-02-12,2213.49,smb
CUST-001344,Kira Dahl,kira.dahl@example.com,APAC,2025-12-13,58611.27,enterprise
CUST-001345,Bruno Halvorsen,bruno.halvorsen@example.com,AMER,2025-09-05,25041.50,enterprise
CUST-001346,Hugo Rossi,hugo.rossi@example.org,EMEA,2022-08-17,6375.18,midmarket
CUST-001347,Maja Adler,maja.adler@example.com,AMER,2021-04-28,304.82,smb
CUST-001348,Vera Adler,vera.adler@example.com,APAC,2023-12-18,2590.55,smb
CUST-001349,Jonas Ivanov,jonas.ivanov@example.net,AMER,2025-04-08,52381.37,enterprise
CUST-001350,Jonas Eriksen,jonas.eriksen@example.net,APAC,2021-11-11,36345.53,enterprise
CUST-001351,Bruno Ivanov,bruno.ivanov@example.com,AMER,2021-08-09,6748.28,midmarket
CUST-001352,Nils Novak,nils.novak@example.net,AMER,2024-05-27,6417.44,midmarket
CUST-001353,Lars Dahl,lars.dahl@example.org,APAC,2022-01-25,1273.76,smb
CUST-001354,Nils Kowalski,nils.kowalski@example.org,EMEA,2021-01-31,2986.91,smb
CUST-001355,Greta Halvorsen,greta.halvorsen@example.com,APAC,2025-09-30,20706.35,enterprise
CUST-001356,Bruno Petrov,bruno.petrov@example.com,APAC,2024-10-29,11229.88,enterprise
CUST-001357,Sven Moreau,sven.moreau@example.net,AMER,2024-05-10,15147.48,midmarket
CUST-001358,Sven Rossi,sven.rossi@example.org,EMEA,2024-03-03,2976.32,smb
CUST-001359,Olga Gruber,olga.gruber@example.com,AMER,2024-12-23,56754.22,enterprise
CUST-001360,Greta Lindqvist,greta.lindqvist@example.org,AMER,2025-04-05,2124.51,smb
CUST-001361,Olga Halvorsen,olga.halvorsen@example.org,APAC,2021-10-03,55806.56,enterprise
CUST-001362,Ines Vermeer,ines.vermeer@example.com,EMEA,2023-11-06,792.07,smb
CUST-001363,Wim Bergmann,wim.bergmann@example.org,AMER,2024-06-16,1551.51,smb
CUST-001364,Ulrich Kowalski,ulrich.kowalski@example.net,AMER,2022-05-23,4323.90,midmarket
CUST-001365,Olga Vermeer,olga.vermeer@example.org,EMEA,2025-12-21,3958.16,midmarket
CUST-001366,Kira Kowalski,kira.kowalski@example.org,EMEA,2024-08-11,1749.57,smb
CUST-001367,Kira Vermeer,kira.vermeer@example.com,EMEA,2025-09-03,15376.37,midmarket
CUST-001368,Wim Jansen,wim.jansen@example.org,APAC,2022-10-30,7248.60,midmarket
CUST-001369,Bruno Ivanov,bruno.ivanov@example.net,AMER,2022-09-16,22326.12,enterprise
CUST-001370,Bruno Novak,bruno.novak@example.com,EMEA,2025-05-28,1234.34,smb
CUST-001371,Bruno Halvorsen,bruno.halvorsen@example.org,AMER,2025-12-04,67763.97,enterprise
CUST-001372,Bruno Vermeer,bruno.vermeer@example.net,AMER,2023-09-12,7144.59,midmarket
CUST-001373,Wim Schneider,wim.schneider@example.net,EMEA,2023-04-19,1496.16,smb
CUST-001374,Quinn Dahl,quinn.dahl@example.net,AMER,2021-11-30,8910.29,midmarket
CUST-001375,Sven Eriksen,sven.eriksen@example.org,AMER,2025-01-22,12176.73,midmarket
CUST-001376,Lars Adler,lars.adler@example.net,EMEA,2022-12-25,11572.50,enterprise
CUST-001377,Carla Petrov,carla.petrov@example.org,EMEA,2024-08-21,813.83,smb
CUST-001378,Ulrich Olsen,ulrich.olsen@example.org,EMEA,2025-05-16,79804.06,enterprise
CUST-001379,Wim Ivanov,wim.ivanov@example.com,APAC,2024-04-20,500.49,smb
CUST-001380,Farid Olsen,farid.olsen@example.com,APAC,2023-10-04,2461.55,smb
CUST-001381,Piet Ivanov,piet.ivanov@example.net,AMER,2023-09-07,62892.96,enterprise
CUST-001382,Quinn Dahl,quinn.dahl@example.org,AMER,2024-11-01,898.31,smb
CUST-001383,Sven Gruber,sven.gruber@example.com,APAC,2023-03-24,68901.83,enterprise
CUST-001384,Zoran Gruber,zoran.gruber@example.net,EMEA,2024-07-02,43710.79,enterprise
CUST-001385,Maja Halvorsen,maja.halvorsen@example.net,APAC,2021-06-26,2627.01,smb
CUST-001386,Farid Cordova,farid.cordova@example.org,EMEA,2022-02-19,1231.34,smb
CUST-001387,Quinn Toivonen,quinn.toivonen@example.net,AMER,2025-12-20,1072.40,smb
CUST-001388,Zoran Eriksen,zoran.eriksen@example.net,EMEA,2025-05-01,49296.62,enterprise
CUST-001389,Vera Petrov,vera.petrov@example.com,APAC,2021-07-05,4560.68,midmarket
CUST-001390,Alina Gruber,alina.gruber@example.net,EMEA,2021-11-17,15896.27,midmarket
CUST-001391,Carla Rossi,carla.rossi@example.com,AMER,2022-11-19,46540.04,enterprise
CUST-001392,Wim Adler,wim.adler@example.net,APAC,2025-11-14,7249.96,midmarket
CUST-001393,Elif Bergmann,elif.bergmann@example.org,EMEA,2022-05-10,1179.24,smb
CUST-001394,Lars Schneider,lars.schneider@example.net,APAC,2021-01-22,869.48,smb
CUST-001395,Yara Rossi,yara.rossi@example.org,AMER,2023-11-15,66645.36,enterprise
CUST-001396,Carla Vermeer,carla.vermeer@example.org,APAC,2025-02-11,2853.00,smb
CUST-001397,Alina Lindqvist,alina.lindqvist@example.com,APAC,2024-05-20,3461.62,midmarket
CUST-001398,Carla Cordova,carla.cordova@example.net,AMER,2021-02-27,47092.31,enterprise
CUST-001399,Olga Vermeer,olga.vermeer@example.org,APAC,2023-08-17,613.11,smb
CUST-001400,Lars Olsen,lars.olsen@example.net,APAC,2025-03-08,17852.73,enterprise
CUST-001401,Piet Kowalski,piet.kowalski@example.org,APAC,2023-02-17,1030.12,smb
CUST-001402,Dmitri Cordova,dmitri.cordova@example.org,AMER,2023-09-11,69050.81,enterprise
CUST-001403,Lars Petrov,lars.petrov@example.com,EMEA,2022-04-20,3725.84,midmarket
CUST-001404,Nils Vermeer,nils.vermeer@example.org,AMER,2023-12-23,15667.86,midmarket
CUST-001405,Vera Toivonen,vera.toivonen@example.com,APAC,2021-06-26,10704.30,enterprise
CUST-001406,Elif Schneider,elif.schneider@example.org,APAC,2023-10-14,5803.93,midmarket
CUST-001407,Maja Cordova,maja.cordova@example.com,AMER,2023-07-18,47730.36,enterprise
CUST-001408,Yara Lindqvist,yara.lindqvist@example.com,EMEA,2025-05-29,2287.18,smb
CUST-001409,Wim Ivanov,wim.ivanov@example.net,AMER,2022-08-27,1544.19,smb
CUST-001410,Maja Olsen,maja.olsen@example.com,AMER,2025-06-06,19151.87,enterprise
CUST-001411,Nils Vermeer,nils.vermeer@example.com,APAC,2021-06-11,4089.83,midmarket
CUST-001412,Farid Jansen,farid.jansen@example.net,APAC,2022-04-06,15342.54,midmarket
CUST-001413,Vera Kowalski,vera.kowalski@example.com,AMER,2022-02-05,2849.66,smb
CUST-001414,Bruno Kowalski,bruno.kowalski@example.com,EMEA,2024-12-27,1929.45,smb
CUST-001415,Hugo Jansen,hugo.jansen@example.net,EMEA,2023-01-09,76680.84,enterprise
CUST-001416,Wim Gruber,wim.gruber@example.net,EMEA,2024-08-21,921.54,smb
CUST-001417,Yara Kowalski,yara.kowalski@example.com,APAC,2025-08-24,17873.93,enterprise
CUST-001418,Rosa Novak,rosa.novak@example.net,APAC,2024-06-13,36333.19,enterprise
CUST-001419,Carla Lindqvist,carla.lindqvist@example.org,APAC,2022-09-18,63824.84,enterprise
CUST-001420,Ines Gruber,ines.gruber@example.net,EMEA,2022-10-20,2798.44,smb
CUST-001421,Quinn Bergmann,quinn.bergmann@example.com,APAC,2024-03-21,14153.15,midmarket
CUST-001422,Lars Falk,lars.falk@example.com,EMEA,2021-09-24,2897.64,smb
CUST-001423,Greta Dahl,greta.dahl@example.net,APAC,2022-11-11,7136.62,midmarket
CUST-001424,Quinn Adler,quinn.adler@example.net,AMER,2023-08-17,40616.46,enterprise
CUST-001425,Ines Kowalski,ines.kowalski@example.org,EMEA,2024-01-28,1804.69,smb
CUST-001426,Kira Jansen,kira.jansen@example.org,AMER,2025-11-07,8253.73,midmarket
CUST-001427,Piet Olsen,piet.olsen@example.net,EMEA,2024-11-16,40449.38,enterprise
CUST-001428,Rosa Falk,rosa.falk@example.net,EMEA,2025-03-30,13292.46,midmarket
CUST-001429,Dmitri Dahl,dmitri.dahl@example.net,APAC,2025-07-06,15740.38,enterprise
CUST-001430,Ulrich Jansen,ulrich.jansen@example.com,AMER,2022-11-10,2686.38,smb
CUST-001431,Zoran Jansen,zoran.jansen@example.org,EMEA,2023-05-31,11067.31,midmarket
CUST-001432,Bruno Eriksen,bruno.eriksen@example.net,AMER,2025-06-29,54512.78,enterprise
CUST-001433,Farid Novak,farid.novak@example.org,EMEA,2022-01-11,2245.89,smb
CUST-001434,Farid Bergmann,farid.bergmann@example.com,EMEA,2021-09-06,719.59,smb
CUST-001435,Farid Eriksen,farid.eriksen@example.org,AMER,2021-08-01,2943.70,smb
CUST-001436,Olga Halvorsen,olga.halvorsen@example.com,EMEA,2025-08-29,17937.20,midmarket
CUST-001437,Nils Cordova,nils.cordova@example.net,AMER,2022-11-29,1964.97,smb
CUST-001438,Bruno Schneider,bruno.schneider@example.com,AMER,2023-05-10,17520.38,enterprise
CUST-001439,Maja Adler,maja.adler@example.com,EMEA,2021-07-15,59030.25,enterprise
CUST-001440,Olga Moreau,olga.moreau@example.com,EMEA,2021-11-05,1929.36,smb
CUST-001441,Bruno Jansen,bruno.jansen@example.net,AMER,2023-05-08,20998.28,enterprise
CUST-001442,Maja Eriksen,maja.eriksen@example.com,EMEA,2022-12-22,72765.91,enterprise
CUST-001443,Tessa Petrov,tessa.petrov@example.net,APAC,2023-09-05,9347.08,enterprise
CUST-001444,Quinn Petrov,quinn.petrov@example.com,AMER,2023-03-20,1660.58,smb
CUST-001445,Wim Cordova,wim.cordova@example.com,APAC,2025-12-19,32147.70,enterprise
CUST-001446,Nils Petrov,nils.petrov@example.net,APAC,2023-04-29,3279.95,midmarket
CUST-001447,Tessa Adler,tessa.adler@example.net,APAC,2023-01-27,17045.18,midmarket
CUST-001448,Piet Bergmann,piet.bergmann@example.org,EMEA,2021-07-14,40515.43,enterprise
CUST-001449,Dmitri Vermeer,dmitri.vermeer@example.net,APAC,2025-04-27,10055.81,midmarket
CUST-001450,Tessa Schneider,tessa.schneider@example.com,APAC,2022-12-01,2777.19,smb
CUST-001451,Yara Vermeer,yara.vermeer@example.org,EMEA,2022-01-07,2892.24,smb
CUST-001452,Hugo Gruber,hugo.gruber@example.com,AMER,2021-02-05,364.57,smb
